condition,condition_type,hormone_profile_name,semantic_category,semantic_strength,prompt,prompt_category,generated_text,generation_idx,length,distinct_1,distinct_2,distinct_3,repetition_rate,sentiment_polarity,sentiment_subjectivity,semantic_activation_empathy,semantic_activation_creativity,semantic_activation_caution,semantic_activation_factual,semantic_activation_enthusiasm,dominant_semantic_category,dominant_semantic_score,semantic_coherence
baseline,baseline,,,0.0,What would you do if you could time travel?,open_ended,"What would you do if you could time travel?

If you could make time travel in six months, what would it be like?

What would you do if you could make time travel in four months, five months, and six months, five months, five months?

What would you do if you could have time travel in",28,56,0.375,0.5454545454545454,0.6851851851851852,0.31481481481481477,0.0,0.0,0.050860993564128876,0.23352766036987305,0.11146371066570282,-0.07760614156723022,0.06927310675382614,creativity,0.23352766036987305,
baseline,baseline,,,0.0,Describe your perfect day.,open_ended,"Describe your perfect day.

What are your favorite foods and beverages?

I like drinking coffee. So many things that you do that people enjoy, the energy. My favorite foods are vegetables, fruit, seafood, fresh fruit, dried fruits, meat. And I drink lots of milk. But I'm not about",29,48,0.8333333333333334,0.9787234042553191,1.0,0.0,0.4285714285714285,0.7285714285714285,0.07388927042484283,0.1324542909860611,-0.06988662481307983,0.0629083588719368,0.18934406340122223,enthusiasm,0.18934406340122223,
baseline,baseline,,,0.0,I'm worried about my exam tomorrow and can't stop thinking about it.,empathic_support,"I'm worried about my exam tomorrow and can't stop thinking about it. That's a scary thought. I just need to calm down,"" he said.

Police in the area and the school declined comment Wednesday.

Police say the boy was in serious condition Thursday evening and police did not release the name of the woman who ran from the building where she was taken",30,63,0.8095238095238095,1.0,1.0,0.0,-0.17222222222222222,0.6763888888888888,0.14532805979251862,-0.01833561435341835,0.3616737723350525,0.11789429932832718,0.0013055847957730293,caution,0.3616737723350525,
baseline,baseline,,,0.0,Describe how the Internet works in simple terms.,factual_qa,"Describe how the Internet works in simple terms.

So let's use this simple example:

I can look at a couple of pictures:

""Hello, my name is [username/my-image-id] and I'm from Australia."" ""This was a very good picture, congratulations, I've done a fantastic job",31,43,0.9302325581395349,1.0,1.0,0.0,0.3275,0.5985714285714286,0.117596834897995,0.26910898089408875,0.040324434638023376,0.20572656393051147,0.23186157643795013,creativity,0.26910898089408875,
baseline,baseline,,,0.0,Create a poem about the relationship between time and memory.,creative_writing,"Create a poem about the relationship between time and memory.

The poem is based on my memory and, quite quickly, on the poems that I'm remembering. I can't think of what I used to say. It's very simple. I know the whole thing in simple ways.

Now, of course, I don't know how to",32,54,0.7962962962962963,1.0,1.0,0.0,0.13333333333333333,0.4303571428571429,0.1760076880455017,0.2924620807170868,0.08368723839521408,0.02336481586098671,0.17071598768234253,creativity,0.2924620807170868,
baseline,baseline,,,0.0,You're in a race and pass the person in second place. What place are you in now?,reasoning,"You're in a race and pass the person in second place. What place are you in now? It's just a race. You're in the next race.""

After the race, Williams said, people got it right.

""I would say we did better than we did because we got it right and I think we've done that,"" Williams said. ""I think with the",33,61,0.7213114754098361,0.95,1.0,0.0,0.21428571428571427,0.3142857142857142,0.1492602676153183,0.1293790340423584,0.19804932177066803,0.17185115814208984,0.15634027123451233,caution,0.19804932177066803,
baseline,baseline,,,0.0,Invent a new holiday and explain how people celebrate it.,creative_writing,"Invent a new holiday and explain how people celebrate it. Then read how it happened. The first part was about the best time to make a new holiday. The rest was mostly about the holidays, but you could also do it in 10 days.

Now that you know what that means for your kids, make some holiday jokes.

One of",34,60,0.7833333333333333,0.9661016949152542,1.0,0.0,0.4045454545454545,0.4084848484848485,0.08705369383096695,0.27363836765289307,0.01734275557100773,0.02940288558602333,0.16525408625602722,creativity,0.27363836765289307,
baseline,baseline,,,0.0,I feel like nobody understands what I'm going through right now.,empathic_support,"I feel like nobody understands what I'm going through right now. The only people that I trust are my mom and my sister who I never asked for. They tell me that I'm going to a party where a lot of the people have already been drinking and smoking and smoking, so I should get this thing off my back before I go out and spend my evenings",35,68,0.7647058823529411,0.9850746268656716,1.0,0.0,0.09523809523809523,0.5119047619047619,0.32025450468063354,0.011817685328423977,0.12482018768787384,-0.03242161124944687,-0.046760592609643936,empathy,0.32025450468063354,
baseline,baseline,,,0.0,What does success mean to you?,open_ended,"What does success mean to you?

Here's a question that's often asked and answered: is success even possible? That's how I answer that question. No, it doesn't mean no, it doesn't mean no. It's just how you live your life. I love you in every way. I'll be back",36,49,0.7959183673469388,0.9375,0.9574468085106383,0.04255319148936165,0.033207070707070706,0.46249999999999997,0.2115607112646103,0.10227876156568527,0.0002824440598487854,0.1524961292743683,0.2190013974905014,enthusiasm,0.2190013974905014,
baseline,baseline,,,0.0,What are the key differences between renewable and non-renewable energy?,factual_qa,"What are the key differences between renewable and non-renewable energy?

There are a variety of factors that can affect how the country looks and works. One is the way the wind and solar systems work. The wind is the one that can carry heavy loads, while the solar system is a very compact one. So there are some important changes where the renewable electricity",37,64,0.671875,0.9365079365079365,1.0,0.0,0.1,0.7,-0.029831456020474434,0.0840798020362854,-0.013135716319084167,0.01107155904173851,-0.008069956675171852,creativity,0.0840798020362854,
baseline,baseline,,,0.0,Create a poem about the relationship between time and memory.,creative_writing,"Create a poem about the relationship between time and memory. Or perhaps you find that you can write a poem about time itself. A long poem. A poem about time. But do you have the time to write about any period of the past and present?

No, of course not! You'll need to write a poem about what the present moment",38,61,0.6229508196721312,0.8666666666666667,0.9322033898305084,0.06779661016949157,-0.075,0.1625,0.08646641671657562,0.23028074204921722,0.060185037553310394,-0.01815933734178543,0.04657261073589325,creativity,0.23028074204921722,
baseline,baseline,,,0.0,Tell a story from the perspective of a tree in a busy city.,creative_writing,"Tell a story from the perspective of a tree in a busy city.


If you're really concerned about your neighbourhood, think about what needs to be done for us to get out of the city.


There are so many other examples to choose from, but we hope you guys want to give it a listen and let us know.


The city of",39,62,0.7903225806451613,1.0,1.0,0.0,0.16875,0.34375,0.147037073969841,0.2783432900905609,0.2385171800851822,0.1357565075159073,0.15306419134140015,creativity,0.2783432900905609,
baseline,baseline,,,0.0,What makes a person truly happy?,open_ended,"What makes a person truly happy? The way someone treats you and how you treat them, they are probably also a very positive person.

The next time you hear someone say, ""Oh, I think I'm happy because I'm happy,"" ask yourself, ""What does that mean to me?""

""I think that",40,50,0.84,1.0,1.0,0.0,0.3971590909090909,0.7327651515151515,0.15553322434425354,0.12305206805467606,-0.055535152554512024,0.09599767625331879,0.2470998466014862,enthusiasm,0.2470998466014862,
baseline,baseline,,,0.0,Describe the water cycle and its importance for Earth.,factual_qa,"Describe the water cycle and its importance for Earth.

Discovery Discovery 1. Discovery is the study of how water, or the act of releasing water, affects earth and weather. The process is often called the natural system, which is a system that allows the formation of new worlds. Water is produced when two or more organisms form from the same",41,60,0.7166666666666667,1.0,1.0,0.0,0.18409090909090908,0.3698863636363636,-0.08826235681772232,0.19450198113918304,0.038507115095853806,0.18946710228919983,0.05778288096189499,creativity,0.19450198113918304,
baseline,baseline,,,0.0,How would you describe the concept of friendship to an alien?,open_ended,"How would you describe the concept of friendship to an alien? I understand you, but you are talking about aliens? Or do you think that friendship would be such a useful concept for humans and the other races living on Earth? And to whom, if any, should they come from, why do we live on Earth? I want to give you a rough idea",42,64,0.765625,0.9841269841269841,1.0,0.0,-0.0064393939393939436,0.42083333333333334,0.1274750828742981,0.10809121280908585,0.09457951039075851,0.05678801238536835,0.10326045751571655,empathy,0.1274750828742981,
baseline,baseline,,,0.0,I'm feeling anxious about my future and don't know what to do.,empathic_support,"I'm feeling anxious about my future and don't know what to do. But, you know, I know how to do it. I love you.""

""You're a better person, aren't you? I love you.""

""Well, good. Well. But, you know, I need you, too.""

""I'm a better",43,46,0.7391304347826086,0.8666666666666667,0.9318181818181818,0.06818181818181823,0.35000000000000003,0.5607142857142857,0.3788588047027588,0.12681490182876587,0.1610773503780365,-0.01705492101609707,0.19679248332977295,empathy,0.3788588047027588,
baseline,baseline,,,0.0,A farmer has 17 sheep and all but 9 die. How many are left?,reasoning,"A farmer has 17 sheep and all but 9 die. How many are left?

The number of sheep killed in the village are also staggering. The farm's herd has almost doubled this year as there have been no shortage of cows. According to the Ministry of Agriculture, as of May the annual total number of cows slaughtered in the farming sector was 15,835. This",44,64,0.75,0.9682539682539683,1.0,0.0,0.075,0.3125,0.039403460919857025,0.00373150035738945,0.016405388712882996,0.031130444258451462,-0.03244590386748314,empathy,0.039403460919857025,
baseline,baseline,,,0.0,I feel overwhelmed by all my responsibilities at work and home.,empathic_support,"I feel overwhelmed by all my responsibilities at work and home. The fact that I can take notes, create a journal, put on a face, and be the face of my company makes everything worth it.""",45,36,0.8611111111111112,1.0,1.0,0.0,0.3,0.1,0.3249971568584442,0.19617952406406403,0.09090718626976013,0.025650009512901306,0.215408056974411,empathy,0.3249971568584442,
baseline,baseline,,,0.0,I feel like nobody understands what I'm going through right now.,empathic_support,"I feel like nobody understands what I'm going through right now.

""We did not lose.

""If there was more than one team in this game, that's it.""",46,27,1.0,1.0,1.0,0.0,0.12857142857142856,0.4785714285714285,0.31559988856315613,0.08056391030550003,0.14013898372650146,0.09150098264217377,0.027975037693977356,empathy,0.31559988856315613,
baseline,baseline,,,0.0,Tell a story from the perspective of a tree in a busy city.,creative_writing,Tell a story from the perspective of a tree in a busy city. You are at a large place and you can think about people who live in it. This isn't a place where you look at the trees that cover the city or it feels like they are standing in a line of trees. It feels like there's a group of people there and that group is on,47,69,0.6521739130434783,0.9558823529411765,0.9850746268656716,0.014925373134328401,0.15021645021645022,0.40952380952380957,0.1847754418849945,0.314370334148407,0.09430671483278275,0.08035439252853394,0.18019355833530426,creativity,0.314370334148407,
baseline,baseline,,,0.0,You have two ropes that each take 60 minutes to burn. How can you measure 45 minutes?,reasoning,"You have two ropes that each take 60 minutes to burn. How can you measure 45 minutes? It is not possible. The time in which the ropes reach you from your hand to your chest is 20 seconds.


You can calculate this time by multiplying the time from your hand to your chest by the time you reach your hand. The calculation is as follows:


Time from your hand",48,69,0.5652173913043478,0.8529411764705882,0.9104477611940298,0.08955223880597019,0.0,1.0,0.0883621796965599,0.009481044486165047,-0.0385134294629097,0.0017113620415329933,-0.03496246784925461,empathy,0.0883621796965599,
baseline,baseline,,,0.0,I feel overwhelmed by all my responsibilities at work and home.,empathic_support,"I feel overwhelmed by all my responsibilities at work and home. As we get older and go into our lives, we will always wonder how this process is going to work in our lives and what we can do to help. I was struck by the joy that comes with these days. We are just one big family in our new country. This is the first time",49,67,0.7761194029850746,0.9848484848484849,1.0,0.0,0.2706060606060606,0.28424242424242424,0.31614673137664795,0.15018244087696075,0.062326982617378235,-0.06680537760257721,0.24247485399246216,empathy,0.31614673137664795,
baseline,baseline,,,0.0,I'm worried about my exam tomorrow and can't stop thinking about it.,empathic_support,"I'm worried about my exam tomorrow and can't stop thinking about it.

I want a game to win the next exam. I just cannot. I don't want a lot of players to feel uncomfortable.

Maybe I need some training? Maybe it will make the game worse than normal.

The worst would be if I could never play again. Maybe",50,59,0.7796610169491526,0.9827586206896551,1.0,0.0,-0.21875,0.55625,0.23829159140586853,0.003706829622387886,0.2549823820590973,-0.045211248099803925,0.004774431698024273,caution,0.2549823820590973,
baseline,baseline,,,0.0,A farmer has 17 sheep and all but 9 die. How many are left?,reasoning,"A farmer has 17 sheep and all but 9 die. How many are left? A farmer's land or his property? A farmer's life in the wilderness? Is the land a public good? A farmer's right to live is not a public right.

As if that was not enough, the fact of land being owned by every citizen at all times is also a matter",51,64,0.734375,0.9523809523809523,1.0,0.0,0.21197691197691196,0.36719576719576724,0.06521894037723541,0.11429587751626968,0.1073957234621048,0.12309406697750092,-0.0217437706887722,factual,0.12309406697750092,
baseline,baseline,,,0.0,Describe your perfect day.,open_ended,"Describe your perfect day. I promise that you will never run out of it.


*


If you've read any of the above books, I hope you agree with me.

You should be the first to get a kick out of ""Buffy and the Brainiac."" I'll take a few pictures",52,49,0.8163265306122449,0.9791666666666666,1.0,0.0,0.2625,0.38333333333333336,0.24252068996429443,0.2895897924900055,0.09905104339122772,0.038485366851091385,0.35623154044151306,enthusiasm,0.35623154044151306,
baseline,baseline,,,0.0,I feel sad and don't know why. Everything just feels heavy.,empathic_support,"I feel sad and don't know why. Everything just feels heavy. I feel like I'm sitting on nothing but a bed, waiting. The things that I would be doing. I don't remember if I was doing or not. The only time I really remember is now. I think I might have just been dreaming a little bit but I didn't remember. The",53,62,0.7419354838709677,0.9836065573770492,1.0,0.0,-0.1375,0.64,0.2897031903266907,0.05844999849796295,-0.08116283267736435,-0.1419173926115036,0.05847921222448349,empathy,0.2897031903266907,
baseline,baseline,,,0.0,Tell a story from the perspective of a tree in a busy city.,creative_writing,"Tell a story from the perspective of a tree in a busy city. For example, the number of cars in a busy city is very high. Is it because this city is so busy that people don't drive very often, or perhaps because it's not that busy? When I used to commute for free and do little things to make a living, I rarely had to",54,66,0.7121212121212122,0.9538461538461539,0.984375,0.015625,0.14672222222222223,0.4891111111111111,0.055889904499053955,0.10533254593610764,0.033802904188632965,0.03536415845155716,0.09797530621290207,creativity,0.10533254593610764,
baseline,baseline,,,0.0,Describe your perfect day.,open_ended,"Describe your perfect day.

""In fact, when I was in high school my teachers would say, 'Are you going to start calling yourself, 'Odyssean?'"" Dr. H.R.D., in his new book, Dysfunctional, Intrigued, and Disorganized Health, told",55,36,0.9722222222222222,1.0,1.0,0.0,0.43212121212121213,0.6648484848484849,0.2182120382785797,0.24089810252189636,0.08959915488958359,0.12090225517749786,0.33923080563545227,enthusiasm,0.33923080563545227,
